miRNA,Lung_F1,Lung_F2,Lung_F3,Lung_M1,Lung_M2,Lung_M3
mmu-miR-7035-3p,0.0,0.0,0.0,5.0,0.0,7.0
mmu-miR-7035-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7036a-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7036a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7036b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7036b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7037-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7037-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7038-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7038-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7039-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7039-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-704,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7040-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7040-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7041-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7041-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7042-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7042-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7043-3p,49.0,25.0,13.0,53.0,47.0,77.0
mmu-miR-7043-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7044-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7044-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7045-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7045-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7046-3p,0.0,7.0,0.0,0.0,0.0,0.0
mmu-miR-7046-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7047-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7047-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7048-3p,0.0,0.0,0.0,10.0,6.0,0.0
mmu-miR-7048-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7049-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7049-5p,0.0,0.0,0.0,7.0,12.0,0.0
mmu-miR-705,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7050-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7050-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7051-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7051-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7052-3p,0.0,0.0,11.0,0.0,0.0,0.0
mmu-miR-7052-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7053-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7053-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7054-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7054-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7055-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7055-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7056-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7056-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7057-3p,0.0,3.0,0.0,3.0,0.0,0.0
mmu-miR-7057-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7058-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7058-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7059-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7059-5p,2.0,0.0,0.0,5.0,11.0,10.0
mmu-miR-706,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7060-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7060-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7061-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7061-5p,0.0,0.0,0.0,0.0,0.0,7.0
mmu-miR-7062-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7062-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7063-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7063-5p,0.0,0.0,0.0,0.0,13.0,9.0
mmu-miR-7064-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7064-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7065-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7065-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7066-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7066-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7067-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7067-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7068-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7068-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7069-3p,0.0,0.0,0.0,0.0,3.0,0.0
mmu-miR-7069-5p,0.0,0.0,0.0,0.0,0.0,4.0
mmu-miR-707,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7070-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7070-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7071-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7071-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7072-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7072-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7073-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7073-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7074-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7074-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7075-3p,0.0,0.0,4.0,0.0,0.0,0.0
mmu-miR-7075-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7076-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7076-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7077-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7077-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7078-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7078-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7079-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7079-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-708-3p,82.0,179.0,21.0,0.0,0.0,77.0
mmu-miR-708-5p,34.0,121.0,21.0,39.0,45.0,113.0
mmu-miR-7080-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7080-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7081-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7081-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7082-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7082-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7083-3p,0.0,3.0,0.0,16.0,14.0,32.0
mmu-miR-7083-5p,0.0,4.0,0.0,0.0,6.0,4.0
mmu-miR-7084-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7084-5p,0.0,0.0,0.0,0.0,3.0,0.0
mmu-miR-7085-3p,0.0,0.0,0.0,6.0,0.0,0.0
mmu-miR-7085-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7086-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7086-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7087-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7087-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7088-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7088-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7089-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7089-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-709,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7090-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7090-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7091-3p,0.0,0.0,0.0,0.0,8.0,7.0
mmu-miR-7091-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7092-3p,0.0,0.0,0.0,6.0,0.0,7.0
mmu-miR-7092-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7093-3p,0.0,0.0,0.0,0.0,11.0,0.0
mmu-miR-7093-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7094-1-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7094-3p,0.0,0.0,0.0,0.0,0.0,9.0
mmu-miR-7094b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-710,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-711,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7115-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7115-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7116-3p,10.0,12.0,0.0,16.0,21.0,24.0
mmu-miR-7116-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7117-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7117-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7118-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7118-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7119-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7119-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-712-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-712-5p,3.0,0.0,0.0,0.0,0.0,4.0
mmu-miR-713,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-714,0.0,0.0,0.0,0.0,3.0,0.0
mmu-miR-717,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-718,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-719,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-721,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7210-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7210-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7211-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7211-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7212-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7212-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7213-3p,4.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7213-5p,5.0,0.0,0.0,8.0,17.0,13.0
mmu-miR-7214-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7214-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7215-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7215-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7216-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7216-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7217-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7217-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7218-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7218-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7219-3p,12.0,6.0,3.0,8.0,12.0,22.0
mmu-miR-7219-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7220-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7220-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7221-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7221-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7222-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7222-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7223-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7223-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7224-3p,0.0,0.0,0.0,0.0,0.0,58.0
mmu-miR-7224-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7225-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7225-5p,4.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7226-3p,79.0,91.0,66.0,101.0,72.0,127.0
mmu-miR-7226-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7227-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7227-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7228-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7228-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7229-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7229-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7230-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7230-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7231-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7231-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7232-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7232-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7233-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7233-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7234-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7234-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7235-3p,10.0,8.0,0.0,14.0,23.0,24.0
mmu-miR-7235-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7236-3p,2.0,9.0,0.0,9.0,11.0,16.0
mmu-miR-7236-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7237-3p,0.0,10.0,6.0,0.0,0.0,5.0
mmu-miR-7237-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7238-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7238-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7239-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7239-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7240-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7240-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7241-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7241-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7242-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7242-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7243-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7243-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-741-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-741-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-742-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-742-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-743a-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-743a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-743b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-743b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-744-3p,52.0,46.0,28.0,49.0,67.0,59.0
mmu-miR-744-5p,913.0,948.0,514.0,1434.0,1777.0,1876.0
mmu-miR-7578,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-758-3p,4.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-758-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-759,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-760-3p,0.0,0.0,0.0,0.0,11.0,0.0
mmu-miR-760-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-761,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-762,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-763,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-764-3p,19.0,13.0,3.0,21.0,11.0,25.0
mmu-miR-764-5p,12.0,5.0,0.0,18.0,15.0,29.0
mmu-miR-7646-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7646-5p,9.0,6.0,0.0,5.0,0.0,15.0
mmu-miR-7647-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7647-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7648-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7648-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7649-3p,0.0,5.0,0.0,0.0,0.0,5.0
mmu-miR-7649-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7650-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7650-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7651-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7651-5p,0.0,0.0,0.0,4.0,0.0,0.0
mmu-miR-7652-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7652-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7653-3p,0.0,0.0,0.0,0.0,4.0,8.0
mmu-miR-7653-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7654-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7654-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7655-3p,0.0,0.0,0.0,0.0,0.0,10.0
mmu-miR-7655-5p,5.0,7.0,6.0,7.0,7.0,7.0
mmu-miR-7656-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7656-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7657-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7657-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7658-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7658-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7659-3p,0.0,0.0,0.0,0.0,0.0,7.0
mmu-miR-7659-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7660-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7660-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7661-3p,0.0,0.0,0.0,0.0,4.0,0.0
mmu-miR-7661-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7662-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7662-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7663-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7663-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7664-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7664-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7665-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7665-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7666-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7666-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7667-3p,0.0,0.0,0.0,0.0,0.0,6.0
mmu-miR-7667-5p,0.0,0.0,0.0,6.0,0.0,0.0
mmu-miR-7668-3p,0.0,0.0,0.0,0.0,0.0,13.0
mmu-miR-7668-5p,3.0,6.0,6.0,6.0,14.0,9.0
mmu-miR-7669-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7669-5p,2.0,0.0,0.0,3.0,0.0,0.0
mmu-miR-767,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7670-3p,0.0,0.0,0.0,9.0,0.0,0.0
mmu-miR-7670-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7671-3p,0.0,0.0,0.0,3.0,0.0,0.0
mmu-miR-7671-5p,0.0,0.0,0.0,5.0,0.0,0.0
mmu-miR-7672-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7672-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7673-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7673-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7674-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7674-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7675-3p,0.0,0.0,0.0,0.0,0.0,9.0
mmu-miR-7675-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7676-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7676-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7677-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7677-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7678-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7678-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7679-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7679-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7680-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7680-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7681-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7681-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7682-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7682-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7683-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7683-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7684-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7684-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7685-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7685-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7686-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7686-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7687-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7687-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7688-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7688-5p,31.0,30.0,13.0,32.0,32.0,37.0
mmu-miR-7689-3p,0.0,0.0,0.0,0.0,7.0,8.0
mmu-miR-7689-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-770-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-770-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7a-1-3p,89.0,109.0,30.0,86.0,135.0,133.0
mmu-miR-7a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7a-5p,1275.0,990.0,879.0,1115.0,1134.0,1658.0
mmu-miR-7b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7b-5p,31.0,28.0,25.0,28.0,23.0,52.0
mmu-miR-802-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-802-5p,0.0,4.0,0.0,4.0,6.0,3.0
mmu-miR-804,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8090,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8091,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8092,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8093,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8094,7.0,0.0,0.0,13.0,11.0,7.0
mmu-miR-8095,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8096,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8097,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8098,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8099,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8100,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8101,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8102,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8103,22.0,23.0,0.0,83.0,65.0,88.0
mmu-miR-8104,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8105,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8106,0.0,0.0,0.0,0.0,3.0,0.0
mmu-miR-8107,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8108,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8109,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8110,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8111,25.0,14.0,3.0,37.0,44.0,39.0
mmu-miR-8112,115.0,75.0,40.0,455.0,370.0,456.0
mmu-miR-8113,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8114,85.0,63.0,31.0,128.0,124.0,141.0
mmu-miR-8115,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8116,0.0,0.0,0.0,9.0,14.0,4.0
mmu-miR-8117,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8118,0.0,0.0,0.0,0.0,5.0,4.0
mmu-miR-8119,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-8120,0.0,0.0,0.0,0.0,0.0,2.0
mmu-miR-871-3p,11.0,10.0,3.0,0.0,0.0,0.0
mmu-miR-871-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-872-3p,791.0,765.0,285.0,1069.0,808.0,1187.0
mmu-miR-872-5p,892.0,760.0,265.0,1362.0,1504.0,1981.0
mmu-miR-873a-3p,0.0,0.0,0.0,3.0,0.0,0.0
mmu-miR-873a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-873b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-874-3p,252.0,237.0,81.0,407.0,319.0,486.0
mmu-miR-874-5p,0.0,8.0,0.0,27.0,19.0,25.0
mmu-miR-875-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-875-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-876-3p,0.0,0.0,0.0,0.0,0.0,0.0
